name,origin,uc_id,uc_file,uc_date,uc_origin,uc_source_url,uc_repo,uc_ai_model,uc_temperature,uc_top_p,uc_title,uc_actors,uc_num_of_steps,uc_num_of_alt_scenarions,uc_num_of_err_scenarions,seq_id,seq_file,seq_date,seq_origin,seq_source_url,seq_repo,seq_ai_model,seq_temperature,seq_top_p,seq_actors,seq_num_of_participats,seq_title,seq_num_of_alt,seq_num_of_opt,seq_num_of_loop
Active Tracking,semi-synthetic,7,uc\00007_uc.xml,2020-12-19,github,https://raw.githubusercontent.com/SAREC-Lab/sUAS-UseCases/refs/heads/SPLC-2020/usecases/supporting/ActiveTracking.md,SAREC-Lab/sUAS-UseCases,,0,0,Active Tracking,2,6,0,1,62,seq_gen\00062_seq_gen.puml,2025-04-27,chatgpt,,,gpt-3.5-turbo-0125,1,0.8,2,2,Active Tracking,0,0,0
Active Tracking,semi-synthetic,7,uc\00007_uc.xml,2020-12-19,github,https://raw.githubusercontent.com/SAREC-Lab/sUAS-UseCases/refs/heads/SPLC-2020/usecases/supporting/ActiveTracking.md,SAREC-Lab/sUAS-UseCases,,0,0,Active Tracking,2,6,0,1,63,seq_gen\00063_seq_gen.puml,2025-04-27,chatgpt,,,gpt-3.5-turbo-0125,1,1,0,2,Active Tracking,0,0,0
Generate Flight Routes for Area Coverage,semi-synthetic,8,uc\00008_uc.xml,2020-12-19,github,https://raw.githubusercontent.com/SAREC-Lab/sUAS-UseCases/refs/heads/SPLC-2020/usecases/supporting/AreaFlightRouteCoverage.md,SAREC-Lab/sUAS-UseCases,,0,0,Generate Flight Routes for Area Coverage,2,7,1,3,64,seq_gen\00064_seq_gen.puml,2025-04-27,chatgpt,,,gpt-3.5-turbo-0125,0.6,1,2,4,,1,1,0
Generate Flight Routes for Area Coverage,semi-synthetic,8,uc\00008_uc.xml,2020-12-19,github,https://raw.githubusercontent.com/SAREC-Lab/sUAS-UseCases/refs/heads/SPLC-2020/usecases/supporting/AreaFlightRouteCoverage.md,SAREC-Lab/sUAS-UseCases,,0,0,Generate Flight Routes for Area Coverage,2,7,1,3,65,seq_gen\00065_seq_gen.puml,2025-04-27,chatgpt,,,gpt-3.5-turbo-0125,1,0.2,2,3,,0,0,0
Generate Flight Routes for Area Coverage,semi-synthetic,8,uc\00008_uc.xml,2020-12-19,github,https://raw.githubusercontent.com/SAREC-Lab/sUAS-UseCases/refs/heads/SPLC-2020/usecases/supporting/AreaFlightRouteCoverage.md,SAREC-Lab/sUAS-UseCases,,0,0,Generate Flight Routes for Area Coverage,2,7,1,3,66,seq_gen\00066_seq_gen.puml,2025-04-27,chatgpt,,,gpt-3.5-turbo-0125,0.8,1,2,3,,1,3,0
Generate Flight Routes for Area Coverage,semi-synthetic,8,uc\00008_uc.xml,2020-12-19,github,https://raw.githubusercontent.com/SAREC-Lab/sUAS-UseCases/refs/heads/SPLC-2020/usecases/supporting/AreaFlightRouteCoverage.md,SAREC-Lab/sUAS-UseCases,,0,0,Generate Flight Routes for Area Coverage,2,7,1,3,67,seq_gen\00067_seq_gen.puml,2025-04-27,chatgpt,,,gpt-3.5-turbo-0125,1,0.4,2,4,,1,3,0
Generate Flight Routes for Area Coverage,semi-synthetic,8,uc\00008_uc.xml,2020-12-19,github,https://raw.githubusercontent.com/SAREC-Lab/sUAS-UseCases/refs/heads/SPLC-2020/usecases/supporting/AreaFlightRouteCoverage.md,SAREC-Lab/sUAS-UseCases,,0,0,Generate Flight Routes for Area Coverage,2,7,1,3,68,seq_gen\00068_seq_gen.puml,2025-04-27,chatgpt,,,gpt-3.5-turbo-0125,1.0,1,0,3,,0,0,0
Generate Flight Routes for Area Coverage,semi-synthetic,8,uc\00008_uc.xml,2020-12-19,github,https://raw.githubusercontent.com/SAREC-Lab/sUAS-UseCases/refs/heads/SPLC-2020/usecases/supporting/AreaFlightRouteCoverage.md,SAREC-Lab/sUAS-UseCases,,0,0,Generate Flight Routes for Area Coverage,2,7,1,3,69,seq_gen\00069_seq_gen.puml,2025-04-27,chatgpt,,,gpt-3.5-turbo-0125,1,0.6,2,3,,0,0,0
Generate Flight Routes for Area Coverage,semi-synthetic,8,uc\00008_uc.xml,2020-12-19,github,https://raw.githubusercontent.com/SAREC-Lab/sUAS-UseCases/refs/heads/SPLC-2020/usecases/supporting/AreaFlightRouteCoverage.md,SAREC-Lab/sUAS-UseCases,,0,0,Generate Flight Routes for Area Coverage,2,7,1,3,70,seq_gen\00070_seq_gen.puml,2025-04-27,chatgpt,,,gpt-3.5-turbo-0125,1.2,1,1,4,Generate Flight Routes for Area Coverage,0,0,0
Generate Flight Routes for Area Coverage,semi-synthetic,8,uc\00008_uc.xml,2020-12-19,github,https://raw.githubusercontent.com/SAREC-Lab/sUAS-UseCases/refs/heads/SPLC-2020/usecases/supporting/AreaFlightRouteCoverage.md,SAREC-Lab/sUAS-UseCases,,0,0,Generate Flight Routes for Area Coverage,2,7,1,3,71,seq_gen\00071_seq_gen.puml,2025-04-27,chatgpt,,,gpt-3.5-turbo-0125,1,0.8,2,3,,0,0,0
Generate Flight Routes for Area Coverage,semi-synthetic,8,uc\00008_uc.xml,2020-12-19,github,https://raw.githubusercontent.com/SAREC-Lab/sUAS-UseCases/refs/heads/SPLC-2020/usecases/supporting/AreaFlightRouteCoverage.md,SAREC-Lab/sUAS-UseCases,,0,0,Generate Flight Routes for Area Coverage,2,7,1,3,72,seq_gen\00072_seq_gen.puml,2025-04-27,chatgpt,,,gpt-3.5-turbo-0125,1,1,2,4,Generate Flight Routes for Area Coverage,0,0,0
Collect Environmental Sample,semi-synthetic,9,uc\00009_uc.xml,2020-12-19,github,https://raw.githubusercontent.com/SAREC-Lab/sUAS-UseCases/refs/heads/SPLC-2020/usecases/supporting/CollectAndAnalyseSample.md,SAREC-Lab/sUAS-UseCases,,0,0,Collect Environmental Sample,2,10,2,1,73,seq_gen\00073_seq_gen.puml,2025-04-27,chatgpt,,,gpt-3.5-turbo-0125,0.6,1,2,2,,1,1,0
Collect Environmental Sample,semi-synthetic,9,uc\00009_uc.xml,2020-12-19,github,https://raw.githubusercontent.com/SAREC-Lab/sUAS-UseCases/refs/heads/SPLC-2020/usecases/supporting/CollectAndAnalyseSample.md,SAREC-Lab/sUAS-UseCases,,0,0,Collect Environmental Sample,2,10,2,1,74,seq_gen\00074_seq_gen.puml,2025-04-27,chatgpt,,,gpt-3.5-turbo-0125,1,0.2,2,2,Collect Environmental Sample,0,0,0
Collect Environmental Sample,semi-synthetic,9,uc\00009_uc.xml,2020-12-19,github,https://raw.githubusercontent.com/SAREC-Lab/sUAS-UseCases/refs/heads/SPLC-2020/usecases/supporting/CollectAndAnalyseSample.md,SAREC-Lab/sUAS-UseCases,,0,0,Collect Environmental Sample,2,10,2,1,75,seq_gen\00075_seq_gen.puml,2025-04-27,chatgpt,,,gpt-3.5-turbo-0125,0.8,1,2,2,Collect Environmental Sample,0,0,0
Collect Environmental Sample,semi-synthetic,9,uc\00009_uc.xml,2020-12-19,github,https://raw.githubusercontent.com/SAREC-Lab/sUAS-UseCases/refs/heads/SPLC-2020/usecases/supporting/CollectAndAnalyseSample.md,SAREC-Lab/sUAS-UseCases,,0,0,Collect Environmental Sample,2,10,2,1,76,seq_gen\00076_seq_gen.puml,2025-04-27,chatgpt,,,gpt-3.5-turbo-0125,1,0.4,2,2,Collect Environmental Sample,0,0,0
Collect Environmental Sample,semi-synthetic,9,uc\00009_uc.xml,2020-12-19,github,https://raw.githubusercontent.com/SAREC-Lab/sUAS-UseCases/refs/heads/SPLC-2020/usecases/supporting/CollectAndAnalyseSample.md,SAREC-Lab/sUAS-UseCases,,0,0,Collect Environmental Sample,2,10,2,1,77,seq_gen\00077_seq_gen.puml,2025-04-27,chatgpt,,,gpt-3.5-turbo-0125,1.0,1,1,2,Collect Environmental Sample,0,0,0
Collect Environmental Sample,semi-synthetic,9,uc\00009_uc.xml,2020-12-19,github,https://raw.githubusercontent.com/SAREC-Lab/sUAS-UseCases/refs/heads/SPLC-2020/usecases/supporting/CollectAndAnalyseSample.md,SAREC-Lab/sUAS-UseCases,,0,0,Collect Environmental Sample,2,10,2,1,78,seq_gen\00078_seq_gen.puml,2025-04-27,chatgpt,,,gpt-3.5-turbo-0125,1,0.6,2,2,Collect Environmental Sample,1,1,0
Collect Environmental Sample,semi-synthetic,9,uc\00009_uc.xml,2020-12-19,github,https://raw.githubusercontent.com/SAREC-Lab/sUAS-UseCases/refs/heads/SPLC-2020/usecases/supporting/CollectAndAnalyseSample.md,SAREC-Lab/sUAS-UseCases,,0,0,Collect Environmental Sample,2,10,2,1,79,seq_gen\00079_seq_gen.puml,2025-04-27,chatgpt,,,gpt-3.5-turbo-0125,1.2,1,2,2,Collect Environmental Sample,1,1,0
Collect Environmental Sample,semi-synthetic,9,uc\00009_uc.xml,2020-12-19,github,https://raw.githubusercontent.com/SAREC-Lab/sUAS-UseCases/refs/heads/SPLC-2020/usecases/supporting/CollectAndAnalyseSample.md,SAREC-Lab/sUAS-UseCases,,0,0,Collect Environmental Sample,2,10,2,1,80,seq_gen\00080_seq_gen.puml,2025-04-27,chatgpt,,,gpt-3.5-turbo-0125,1,0.8,2,2,Sequence Diagram for Collect Environmental Sample,0,0,0
Collect Environmental Sample,semi-synthetic,9,uc\00009_uc.xml,2020-12-19,github,https://raw.githubusercontent.com/SAREC-Lab/sUAS-UseCases/refs/heads/SPLC-2020/usecases/supporting/CollectAndAnalyseSample.md,SAREC-Lab/sUAS-UseCases,,0,0,Collect Environmental Sample,2,10,2,1,81,seq_gen\00081_seq_gen.puml,2025-04-27,chatgpt,,,gpt-3.5-turbo-0125,1.4,1,2,2,,0,0,0
Collect Environmental Sample,semi-synthetic,9,uc\00009_uc.xml,2020-12-19,github,https://raw.githubusercontent.com/SAREC-Lab/sUAS-UseCases/refs/heads/SPLC-2020/usecases/supporting/CollectAndAnalyseSample.md,SAREC-Lab/sUAS-UseCases,,0,0,Collect Environmental Sample,2,10,2,1,82,seq_gen\00082_seq_gen.puml,2025-04-27,chatgpt,,,gpt-3.5-turbo-0125,1,1,2,2,Sequence Diagram for Collect Environmental Sample Use Case,0,0,0
End Mission,semi-synthetic,10,uc\00010_uc.xml,2020-12-19,github,https://raw.githubusercontent.com/SAREC-Lab/sUAS-UseCases/refs/heads/SPLC-2020/usecases/supporting/EndMission.md,SAREC-Lab/sUAS-UseCases,,0,0,End Mission,2,6,2,1,83,seq_gen\00083_seq_gen.puml,2025-04-27,chatgpt,,,gpt-3.5-turbo-0125,0.6,1,2,2,End Mission,0,0,0
End Mission,semi-synthetic,10,uc\00010_uc.xml,2020-12-19,github,https://raw.githubusercontent.com/SAREC-Lab/sUAS-UseCases/refs/heads/SPLC-2020/usecases/supporting/EndMission.md,SAREC-Lab/sUAS-UseCases,,0,0,End Mission,2,6,2,1,84,seq_gen\00084_seq_gen.puml,2025-04-27,chatgpt,,,gpt-3.5-turbo-0125,1,0.2,2,2,,0,0,0
End Mission,semi-synthetic,10,uc\00010_uc.xml,2020-12-19,github,https://raw.githubusercontent.com/SAREC-Lab/sUAS-UseCases/refs/heads/SPLC-2020/usecases/supporting/EndMission.md,SAREC-Lab/sUAS-UseCases,,0,0,End Mission,2,6,2,1,85,seq_gen\00085_seq_gen.puml,2025-04-27,chatgpt,,,gpt-3.5-turbo-0125,0.8,1,1,3,,1,1,0
End Mission,semi-synthetic,10,uc\00010_uc.xml,2020-12-19,github,https://raw.githubusercontent.com/SAREC-Lab/sUAS-UseCases/refs/heads/SPLC-2020/usecases/supporting/EndMission.md,SAREC-Lab/sUAS-UseCases,,0,0,End Mission,2,6,2,1,86,seq_gen\00086_seq_gen.puml,2025-04-27,chatgpt,,,gpt-3.5-turbo-0125,1,0.4,2,2,,0,0,0
End Mission,semi-synthetic,10,uc\00010_uc.xml,2020-12-19,github,https://raw.githubusercontent.com/SAREC-Lab/sUAS-UseCases/refs/heads/SPLC-2020/usecases/supporting/EndMission.md,SAREC-Lab/sUAS-UseCases,,0,0,End Mission,2,6,2,1,87,seq_gen\00087_seq_gen.puml,2025-04-27,chatgpt,,,gpt-3.5-turbo-0125,1.0,1,0,2,End Mission,0,0,0
End Mission,semi-synthetic,10,uc\00010_uc.xml,2020-12-19,github,https://raw.githubusercontent.com/SAREC-Lab/sUAS-UseCases/refs/heads/SPLC-2020/usecases/supporting/EndMission.md,SAREC-Lab/sUAS-UseCases,,0,0,End Mission,2,6,2,1,88,seq_gen\00088_seq_gen.puml,2025-04-27,chatgpt,,,gpt-3.5-turbo-0125,1,0.6,2,2,,2,1,0
End Mission,semi-synthetic,10,uc\00010_uc.xml,2020-12-19,github,https://raw.githubusercontent.com/SAREC-Lab/sUAS-UseCases/refs/heads/SPLC-2020/usecases/supporting/EndMission.md,SAREC-Lab/sUAS-UseCases,,0,0,End Mission,2,6,2,1,89,seq_gen\00089_seq_gen.puml,2025-04-27,chatgpt,,,gpt-3.5-turbo-0125,1.2,1,1,4,,0,0,0
End Mission,semi-synthetic,10,uc\00010_uc.xml,2020-12-19,github,https://raw.githubusercontent.com/SAREC-Lab/sUAS-UseCases/refs/heads/SPLC-2020/usecases/supporting/EndMission.md,SAREC-Lab/sUAS-UseCases,,0,0,End Mission,2,6,2,1,90,seq_gen\00090_seq_gen.puml,2025-04-27,chatgpt,,,gpt-3.5-turbo-0125,1,0.8,2,2,End Mission,0,0,0
Flight authorization from Aviation Regulators,semi-synthetic,11,uc\00011_uc.xml,2020-12-19,github,https://raw.githubusercontent.com/SAREC-Lab/sUAS-UseCases/refs/heads/SPLC-2020/usecases/supporting/FlightAuthorization.md,SAREC-Lab/sUAS-UseCases,,0,0,Flight authorization from Aviation Regulators,2,7,0,5,91,seq_gen\00091_seq_gen.puml,2025-04-27,chatgpt,,,gpt-3.5-turbo-0125,0.6,1,2,4,,0,0,1
Flight authorization from Aviation Regulators,semi-synthetic,11,uc\00011_uc.xml,2020-12-19,github,https://raw.githubusercontent.com/SAREC-Lab/sUAS-UseCases/refs/heads/SPLC-2020/usecases/supporting/FlightAuthorization.md,SAREC-Lab/sUAS-UseCases,,0,0,Flight authorization from Aviation Regulators,2,7,0,5,92,seq_gen\00092_seq_gen.puml,2025-04-27,chatgpt,,,gpt-3.5-turbo-0125,1,0.2,2,6,,0,0,0
Flight authorization from Aviation Regulators,semi-synthetic,11,uc\00011_uc.xml,2020-12-19,github,https://raw.githubusercontent.com/SAREC-Lab/sUAS-UseCases/refs/heads/SPLC-2020/usecases/supporting/FlightAuthorization.md,SAREC-Lab/sUAS-UseCases,,0,0,Flight authorization from Aviation Regulators,2,7,0,5,93,seq_gen\00093_seq_gen.puml,2025-04-27,chatgpt,,,gpt-3.5-turbo-0125,0.8,1,2,5,,0,0,0
Flight authorization from Aviation Regulators,semi-synthetic,11,uc\00011_uc.xml,2020-12-19,github,https://raw.githubusercontent.com/SAREC-Lab/sUAS-UseCases/refs/heads/SPLC-2020/usecases/supporting/FlightAuthorization.md,SAREC-Lab/sUAS-UseCases,,0,0,Flight authorization from Aviation Regulators,2,7,0,5,94,seq_gen\00094_seq_gen.puml,2025-04-27,chatgpt,,,gpt-3.5-turbo-0125,1,0.4,2,5,,0,0,0
Flight authorization from Aviation Regulators,semi-synthetic,11,uc\00011_uc.xml,2020-12-19,github,https://raw.githubusercontent.com/SAREC-Lab/sUAS-UseCases/refs/heads/SPLC-2020/usecases/supporting/FlightAuthorization.md,SAREC-Lab/sUAS-UseCases,,0,0,Flight authorization from Aviation Regulators,2,7,0,5,95,seq_gen\00095_seq_gen.puml,2025-04-27,chatgpt,,,gpt-3.5-turbo-0125,1.0,1,1,5,,0,0,0
Flight authorization from Aviation Regulators,semi-synthetic,11,uc\00011_uc.xml,2020-12-19,github,https://raw.githubusercontent.com/SAREC-Lab/sUAS-UseCases/refs/heads/SPLC-2020/usecases/supporting/FlightAuthorization.md,SAREC-Lab/sUAS-UseCases,,0,0,Flight authorization from Aviation Regulators,2,7,0,5,96,seq_gen\00096_seq_gen.puml,2025-04-27,chatgpt,,,gpt-3.5-turbo-0125,1,0.6,2,6,,0,0,0
Flight authorization from Aviation Regulators,semi-synthetic,11,uc\00011_uc.xml,2020-12-19,github,https://raw.githubusercontent.com/SAREC-Lab/sUAS-UseCases/refs/heads/SPLC-2020/usecases/supporting/FlightAuthorization.md,SAREC-Lab/sUAS-UseCases,,0,0,Flight authorization from Aviation Regulators,2,7,0,5,97,seq_gen\00097_seq_gen.puml,2025-04-27,chatgpt,,,gpt-3.5-turbo-0125,1.2,1,1,4,,0,0,0
Flight authorization from Aviation Regulators,semi-synthetic,11,uc\00011_uc.xml,2020-12-19,github,https://raw.githubusercontent.com/SAREC-Lab/sUAS-UseCases/refs/heads/SPLC-2020/usecases/supporting/FlightAuthorization.md,SAREC-Lab/sUAS-UseCases,,0,0,Flight authorization from Aviation Regulators,2,7,0,5,98,seq_gen\00098_seq_gen.puml,2025-04-27,chatgpt,,,gpt-3.5-turbo-0125,1,0.8,0,4,,0,0,0
Flight authorization from Aviation Regulators,semi-synthetic,11,uc\00011_uc.xml,2020-12-19,github,https://raw.githubusercontent.com/SAREC-Lab/sUAS-UseCases/refs/heads/SPLC-2020/usecases/supporting/FlightAuthorization.md,SAREC-Lab/sUAS-UseCases,,0,0,Flight authorization from Aviation Regulators,2,7,0,5,99,seq_gen\00099_seq_gen.puml,2025-04-27,chatgpt,,,gpt-3.5-turbo-0125,1.4,1,0,4,Flight Authorization from Aviation Regulators,0,0,0
Flight authorization from Aviation Regulators,semi-synthetic,11,uc\00011_uc.xml,2020-12-19,github,https://raw.githubusercontent.com/SAREC-Lab/sUAS-UseCases/refs/heads/SPLC-2020/usecases/supporting/FlightAuthorization.md,SAREC-Lab/sUAS-UseCases,,0,0,Flight authorization from Aviation Regulators,2,7,0,5,100,seq_gen\00100_seq_gen.puml,2025-04-27,chatgpt,,,gpt-3.5-turbo-0125,1,1,1,4,,0,0,0
Fly to Destination,semi-synthetic,12,uc\00012_uc.xml,2020-12-19,github,https://raw.githubusercontent.com/SAREC-Lab/sUAS-UseCases/refs/heads/SPLC-2020/usecases/supporting/FlyToDestination.md,SAREC-Lab/sUAS-UseCases,,0,0,Fly to Destination,2,12,0,4,101,seq_gen\00101_seq_gen.puml,2025-04-27,chatgpt,,,gpt-3.5-turbo-0125,0.6,1,2,3,Fly to Destination,0,0,0
Fly to Destination,semi-synthetic,12,uc\00012_uc.xml,2020-12-19,github,https://raw.githubusercontent.com/SAREC-Lab/sUAS-UseCases/refs/heads/SPLC-2020/usecases/supporting/FlyToDestination.md,SAREC-Lab/sUAS-UseCases,,0,0,Fly to Destination,2,12,0,4,102,seq_gen\00102_seq_gen.puml,2025-04-27,chatgpt,,,gpt-3.5-turbo-0125,1,0.2,2,3,,0,0,0
Fly to Destination,semi-synthetic,12,uc\00012_uc.xml,2020-12-19,github,https://raw.githubusercontent.com/SAREC-Lab/sUAS-UseCases/refs/heads/SPLC-2020/usecases/supporting/FlyToDestination.md,SAREC-Lab/sUAS-UseCases,,0,0,Fly to Destination,2,12,0,4,103,seq_gen\00103_seq_gen.puml,2025-04-27,chatgpt,,,gpt-3.5-turbo-0125,0.8,1,2,3,Fly to Destination,0,0,0
Fly to Destination,semi-synthetic,12,uc\00012_uc.xml,2020-12-19,github,https://raw.githubusercontent.com/SAREC-Lab/sUAS-UseCases/refs/heads/SPLC-2020/usecases/supporting/FlyToDestination.md,SAREC-Lab/sUAS-UseCases,,0,0,Fly to Destination,2,12,0,4,104,seq_gen\00104_seq_gen.puml,2025-04-27,chatgpt,,,gpt-3.5-turbo-0125,1,0.4,2,3,,0,0,0
Fly to Destination,semi-synthetic,12,uc\00012_uc.xml,2020-12-19,github,https://raw.githubusercontent.com/SAREC-Lab/sUAS-UseCases/refs/heads/SPLC-2020/usecases/supporting/FlyToDestination.md,SAREC-Lab/sUAS-UseCases,,0,0,Fly to Destination,2,12,0,4,105,seq_gen\00105_seq_gen.puml,2025-04-27,chatgpt,,,gpt-3.5-turbo-0125,1.0,1,1,2,,0,0,0
Fly to Destination,semi-synthetic,12,uc\00012_uc.xml,2020-12-19,github,https://raw.githubusercontent.com/SAREC-Lab/sUAS-UseCases/refs/heads/SPLC-2020/usecases/supporting/FlyToDestination.md,SAREC-Lab/sUAS-UseCases,,0,0,Fly to Destination,2,12,0,4,106,seq_gen\00106_seq_gen.puml,2025-04-27,chatgpt,,,gpt-3.5-turbo-0125,1,0.6,2,3,Fly to Destination,0,0,0
Fly to Destination,semi-synthetic,12,uc\00012_uc.xml,2020-12-19,github,https://raw.githubusercontent.com/SAREC-Lab/sUAS-UseCases/refs/heads/SPLC-2020/usecases/supporting/FlyToDestination.md,SAREC-Lab/sUAS-UseCases,,0,0,Fly to Destination,2,12,0,4,107,seq_gen\00107_seq_gen.puml,2025-04-27,chatgpt,,,gpt-3.5-turbo-0125,1.2,1,2,3,,0,0,0
Fly to Destination,semi-synthetic,12,uc\00012_uc.xml,2020-12-19,github,https://raw.githubusercontent.com/SAREC-Lab/sUAS-UseCases/refs/heads/SPLC-2020/usecases/supporting/FlyToDestination.md,SAREC-Lab/sUAS-UseCases,,0,0,Fly to Destination,2,12,0,4,108,seq_gen\00108_seq_gen.puml,2025-04-27,chatgpt,,,gpt-3.5-turbo-0125,1.4,1,1,4,,0,0,0
Fly to Destination,semi-synthetic,12,uc\00012_uc.xml,2020-12-19,github,https://raw.githubusercontent.com/SAREC-Lab/sUAS-UseCases/refs/heads/SPLC-2020/usecases/supporting/FlyToDestination.md,SAREC-Lab/sUAS-UseCases,,0,0,Fly to Destination,2,12,0,4,109,seq_gen\00109_seq_gen.puml,2025-04-27,chatgpt,,,gpt-3.5-turbo-0125,1,1,2,3,Fly to Destination,0,0,0
Image Capture and Analysis,semi-synthetic,13,uc\00013_uc.xml,2020-12-19,github,https://raw.githubusercontent.com/SAREC-Lab/sUAS-UseCases/refs/heads/SPLC-2020/usecases/supporting/ImageCaptureAndAnalysis.md,SAREC-Lab/sUAS-UseCases,,0,0,Image Capture and Analysis,3,6,0,1,110,seq_gen\00110_seq_gen.puml,2025-04-27,chatgpt,,,gpt-3.5-turbo-0125,0.6,1,3,3,Image Capture and Analysis,0,0,0
Image Capture and Analysis,semi-synthetic,13,uc\00013_uc.xml,2020-12-19,github,https://raw.githubusercontent.com/SAREC-Lab/sUAS-UseCases/refs/heads/SPLC-2020/usecases/supporting/ImageCaptureAndAnalysis.md,SAREC-Lab/sUAS-UseCases,,0,0,Image Capture and Analysis,3,6,0,1,111,seq_gen\00111_seq_gen.puml,2025-04-27,chatgpt,,,gpt-3.5-turbo-0125,1,0.2,3,3,Image Capture and Analysis,0,0,0
Image Capture and Analysis,semi-synthetic,13,uc\00013_uc.xml,2020-12-19,github,https://raw.githubusercontent.com/SAREC-Lab/sUAS-UseCases/refs/heads/SPLC-2020/usecases/supporting/ImageCaptureAndAnalysis.md,SAREC-Lab/sUAS-UseCases,,0,0,Image Capture and Analysis,3,6,0,1,112,seq_gen\00112_seq_gen.puml,2025-04-27,chatgpt,,,gpt-3.5-turbo-0125,1,0.4,3,3,Image Capture and Analysis,0,0,0
Image Capture and Analysis,semi-synthetic,13,uc\00013_uc.xml,2020-12-19,github,https://raw.githubusercontent.com/SAREC-Lab/sUAS-UseCases/refs/heads/SPLC-2020/usecases/supporting/ImageCaptureAndAnalysis.md,SAREC-Lab/sUAS-UseCases,,0,0,Image Capture and Analysis,3,6,0,1,113,seq_gen\00113_seq_gen.puml,2025-04-27,chatgpt,,,gpt-3.5-turbo-0125,1,0.6,3,3,Image Capture and Analysis,0,0,0
Image Capture and Analysis,semi-synthetic,13,uc\00013_uc.xml,2020-12-19,github,https://raw.githubusercontent.com/SAREC-Lab/sUAS-UseCases/refs/heads/SPLC-2020/usecases/supporting/ImageCaptureAndAnalysis.md,SAREC-Lab/sUAS-UseCases,,0,0,Image Capture and Analysis,3,6,0,1,114,seq_gen\00114_seq_gen.puml,2025-04-27,chatgpt,,,gpt-3.5-turbo-0125,1.2,1,0,6,,0,0,0
Image Capture and Analysis,semi-synthetic,13,uc\00013_uc.xml,2020-12-19,github,https://raw.githubusercontent.com/SAREC-Lab/sUAS-UseCases/refs/heads/SPLC-2020/usecases/supporting/ImageCaptureAndAnalysis.md,SAREC-Lab/sUAS-UseCases,,0,0,Image Capture and Analysis,3,6,0,1,115,seq_gen\00115_seq_gen.puml,2025-04-27,chatgpt,,,gpt-3.5-turbo-0125,1,0.8,3,3,,0,0,0
Image Capture and Analysis,semi-synthetic,13,uc\00013_uc.xml,2020-12-19,github,https://raw.githubusercontent.com/SAREC-Lab/sUAS-UseCases/refs/heads/SPLC-2020/usecases/supporting/ImageCaptureAndAnalysis.md,SAREC-Lab/sUAS-UseCases,,0,0,Image Capture and Analysis,3,6,0,1,116,seq_gen\00116_seq_gen.puml,2025-04-27,chatgpt,,,gpt-3.5-turbo-0125,1,1,3,3,Image Capture and Analysis,0,1,0
Item Drop,semi-synthetic,14,uc\00014_uc.xml,2020-12-19,github,https://raw.githubusercontent.com/SAREC-Lab/sUAS-UseCases/refs/heads/SPLC-2020/usecases/supporting/ItemDrop.md,SAREC-Lab/sUAS-UseCases,,0,0,Item Drop,2,10,0,3,117,seq_gen\00117_seq_gen.puml,2025-04-27,chatgpt,,,gpt-3.5-turbo-0125,0.6,1,2,2,,0,0,0
Item Drop,semi-synthetic,14,uc\00014_uc.xml,2020-12-19,github,https://raw.githubusercontent.com/SAREC-Lab/sUAS-UseCases/refs/heads/SPLC-2020/usecases/supporting/ItemDrop.md,SAREC-Lab/sUAS-UseCases,,0,0,Item Drop,2,10,0,3,118,seq_gen\00118_seq_gen.puml,2025-04-27,chatgpt,,,gpt-3.5-turbo-0125,1,0.2,2,2,,0,0,0
Item Drop,semi-synthetic,14,uc\00014_uc.xml,2020-12-19,github,https://raw.githubusercontent.com/SAREC-Lab/sUAS-UseCases/refs/heads/SPLC-2020/usecases/supporting/ItemDrop.md,SAREC-Lab/sUAS-UseCases,,0,0,Item Drop,2,10,0,3,119,seq_gen\00119_seq_gen.puml,2025-04-27,chatgpt,,,gpt-3.5-turbo-0125,0.8,1,2,2,Item Drop Sequence Diagram,0,0,0
Item Drop,semi-synthetic,14,uc\00014_uc.xml,2020-12-19,github,https://raw.githubusercontent.com/SAREC-Lab/sUAS-UseCases/refs/heads/SPLC-2020/usecases/supporting/ItemDrop.md,SAREC-Lab/sUAS-UseCases,,0,0,Item Drop,2,10,0,3,120,seq_gen\00120_seq_gen.puml,2025-04-27,chatgpt,,,gpt-3.5-turbo-0125,1,0.4,2,2,Item Drop,0,0,0
Item Drop,semi-synthetic,14,uc\00014_uc.xml,2020-12-19,github,https://raw.githubusercontent.com/SAREC-Lab/sUAS-UseCases/refs/heads/SPLC-2020/usecases/supporting/ItemDrop.md,SAREC-Lab/sUAS-UseCases,,0,0,Item Drop,2,10,0,3,121,seq_gen\00121_seq_gen.puml,2025-04-27,chatgpt,,,gpt-3.5-turbo-0125,1.0,1,2,2,,0,0,0
Item Drop,semi-synthetic,14,uc\00014_uc.xml,2020-12-19,github,https://raw.githubusercontent.com/SAREC-Lab/sUAS-UseCases/refs/heads/SPLC-2020/usecases/supporting/ItemDrop.md,SAREC-Lab/sUAS-UseCases,,0,0,Item Drop,2,10,0,3,122,seq_gen\00122_seq_gen.puml,2025-04-27,chatgpt,,,gpt-3.5-turbo-0125,1,0.6,2,2,Item Drop Sequence Diagram,0,0,0
